442	:	111
415	:	104
415	:	104
415	:	104
416	:	104
416	:	104
418	:	105
421	:	106
426	:	107
416	:	104
420	:	105
403	:	101
359	:	89
420	:	105
420	:	105
422	:	106
419	:	105
425	:	107
430	:	108
448	:	113
375	:	93
424	:	107
424	:	107
425	:	107
424	:	107
418	:	105
443	:	112
490	:	125
536	:	137
428	:	108
428	:	108
428	:	108
429	:	108
430	:	108
431	:	108
428	:	108
433	:	109
442	:	111
428	:	108
506	:	129
554	:	142
434	:	109
434	:	109
434	:	109
434	:	109
436	:	110
435	:	110
437	:	110
433	:	109
426	:	107
461	:	117
381	:	95
439	:	111
439	:	111
439	:	111
441	:	111
444	:	112
430	:	108
445	:	112
393	:	98
442	:	111
444	:	112
444	:	112
443	:	112
443	:	112
445	:	112
445	:	112
448	:	113
441	:	111
445	:	112
432	:	109
530	:	136
526	:	135
449	:	113
449	:	113
450	:	114
449	:	113
448	:	113
458	:	116
420	:	105
296	:	71
452	:	114
453	:	114
454	:	115
458	:	116
455	:	115
455	:	115
731	:	191
118	:	23
456	:	115
456	:	115
449	:	113
468	:	119
502	:	128
409	:	102
459	:	116
458	:	116
460	:	116
460	:	116
460	:	116
461	:	117
463	:	117
456	:	115
458	:	116
483	:	123
460	:	116
568	:	146
324	:	79
464	:	118
465	:	118
466	:	118
466	:	118
469	:	119
466	:	118
480	:	122
452	:	114
464	:	118
605	:	156
470	:	119
470	:	119
471	:	119
471	:	119
470	:	119
473	:	120
474	:	120
475	:	121
474	:	120
478	:	121
482	:	122
457	:	116
517	:	132
466	:	118
810	:	212
510	:	130
478	:	121
478	:	121
478	:	121
480	:	122
480	:	122
480	:	122
479	:	122
475	:	121
472	:	120
499	:	127
491	:	125
701	:	183
547	:	140
483	:	123
484	:	123
484	:	123
485	:	123
485	:	123
486	:	124
487	:	124
487	:	124
486	:	124
486	:	124
491	:	125
493	:	125
506	:	129
473	:	120
493	:	125
491	:	125
491	:	125
491	:	125
493	:	125
500	:	127
497	:	127
655	:	170
494	:	126
494	:	126
496	:	126
494	:	126
499	:	127
500	:	127
506	:	129
491	:	125
364	:	90
498	:	127
500	:	127
500	:	127
483	:	123
512	:	131
500	:	127
501	:	128
502	:	128
506	:	129
477	:	121
513	:	131
503	:	128
504	:	128
507	:	129
507	:	129
579	:	149
506	:	129
507	:	129
507	:	129
510	:	130
480	:	122
769	:	201
509	:	130
509	:	130
509	:	130
511	:	130
511	:	130
535	:	137
465	:	118
458	:	116
116	:	22
512	:	131
513	:	131
514	:	131
531	:	136
558	:	143
516	:	132
516	:	132
516	:	132
517	:	132
520	:	133
530	:	136
476	:	121
519	:	133
519	:	133
519	:	133
521	:	133
518	:	132
544	:	139
522	:	133
523	:	134
516	:	132
590	:	152
524	:	134
524	:	134
525	:	134
528	:	135
521	:	133
502	:	128
528	:	135
527	:	135
527	:	135
534	:	137
470	:	119
528	:	135
529	:	135
530	:	136
524	:	134
557	:	143
300	:	72
532	:	136
531	:	136
452	:	114
533	:	136
534	:	137
535	:	137
538	:	138
582	:	150
535	:	137
536	:	137
535	:	137
533	:	136
515	:	131
486	:	124
538	:	138
538	:	138
537	:	138
546	:	140
566	:	145
540	:	138
541	:	139
540	:	138
555	:	142
644	:	167
543	:	139
543	:	139
545	:	140
548	:	141
568	:	146
617	:	159
546	:	140
547	:	140
546	:	140
548	:	141
545	:	140
546	:	140
558	:	143
565	:	145
599	:	155
218	:	50
552	:	142
555	:	142
526	:	135
775	:	203
553	:	142
553	:	142
553	:	142
554	:	142
556	:	143
574	:	148
1023	:	271
650	:	169
684	:	178
557	:	143
557	:	143
558	:	143
559	:	144
562	:	144
576	:	148
550	:	141
560	:	144
561	:	144
561	:	144
559	:	144
559	:	144
770	:	201
563	:	145
563	:	145
564	:	145
563	:	145
563	:	145
560	:	144
535	:	137
567	:	146
258	:	61
566	:	145
566	:	145
562	:	144
565	:	145
626	:	162
569	:	146
569	:	146
570	:	147
573	:	147
572	:	147
560	:	144
713	:	186
573	:	147
573	:	147
573	:	147
575	:	148
578	:	149
553	:	142
644	:	167
576	:	148
576	:	148
576	:	148
578	:	149
574	:	148
582	:	150
548	:	141
704	:	183
580	:	149
581	:	150
581	:	150
583	:	150
575	:	148
590	:	152
313	:	76
582	:	150
587	:	151
576	:	148
627	:	162
531	:	136
586	:	151
586	:	151
587	:	151
589	:	152
583	:	150
561	:	144
548	:	141
299	:	72
589	:	152
590	:	152
595	:	153
587	:	151
566	:	145
558	:	143
592	:	153
593	:	153
594	:	153
594	:	153
596	:	154
601	:	155
548	:	141
595	:	153
596	:	154
596	:	154
595	:	153
594	:	153
607	:	157
578	:	149
636	:	165
661	:	172
600	:	155
600	:	155
600	:	155
602	:	155
602	:	155
598	:	154
621	:	161
659	:	171
189	:	42
602	:	155
603	:	156
607	:	157
772	:	202
607	:	157
607	:	157
608	:	157
607	:	157
589	:	152
620	:	160
608	:	157
609	:	157
609	:	157
610	:	158
607	:	157
602	:	155
615	:	159
571	:	147
675	:	175
615	:	159
614	:	159
615	:	159
616	:	159
625	:	162
606	:	156
457	:	116
617	:	159
618	:	160
618	:	160
619	:	160
619	:	160
618	:	160
618	:	160
570	:	147
668	:	173
212	:	48
620	:	160
623	:	161
619	:	160
626	:	162
612	:	158
682	:	177
645	:	167
625	:	162
626	:	162
628	:	163
628	:	163
636	:	165
587	:	151
627	:	162
627	:	162
628	:	163
629	:	163
629	:	163
659	:	171
786	:	206
631	:	163
631	:	163
633	:	164
634	:	164
638	:	165
655	:	170
583	:	150
709	:	185
622	:	161
635	:	164
636	:	165
636	:	165
637	:	165
638	:	165
637	:	165
641	:	166
634	:	164
624	:	161
669	:	174
867	:	228
577	:	149
640	:	166
641	:	166
642	:	166
642	:	166
643	:	167
643	:	167
648	:	168
654	:	170
579	:	149
645	:	167
646	:	167
643	:	167
646	:	167
647	:	168
639	:	166
658	:	171
237	:	55
648	:	168
651	:	169
646	:	167
669	:	174
702	:	183
557	:	143
652	:	169
652	:	169
653	:	169
653	:	169
650	:	169
676	:	176
725	:	189
643	:	167
656	:	170
656	:	170
657	:	170
658	:	171
660	:	171
657	:	170
655	:	170
663	:	172
698	:	182
661	:	172
661	:	172
661	:	172
662	:	172
662	:	172
663	:	172
663	:	172
662	:	172
652	:	169
622	:	161
904	:	238
666	:	173
666	:	173
667	:	173
667	:	173
672	:	175
666	:	173
665	:	173
669	:	174
691	:	180
694	:	181
813	:	213
424	:	107
671	:	174
671	:	174
672	:	175
674	:	175
678	:	176
666	:	173
616	:	159
838	:	220
675	:	175
676	:	176
676	:	176
676	:	176
677	:	176
675	:	175
683	:	178
682	:	177
668	:	173
679	:	177
680	:	177
680	:	177
681	:	177
678	:	176
694	:	181
720	:	188
300	:	72
682	:	177
684	:	178
680	:	177
684	:	178
673	:	175
1023	:	271
668	:	173
677	:	176
598	:	154
687	:	179
688	:	179
688	:	179
690	:	180
701	:	183
689	:	179
724	:	189
691	:	180
691	:	180
692	:	180
693	:	180
690	:	180
690	:	180
643	:	167
693	:	180
695	:	181
695	:	181
696	:	181
694	:	181
706	:	184
717	:	187
829	:	218
698	:	182
699	:	182
699	:	182
702	:	183
703	:	183
684	:	178
891	:	235
430	:	108
821	:	215
700	:	182
703	:	183
704	:	183
705	:	184
702	:	183
709	:	185
702	:	183
687	:	179
675	:	175
196	:	44
706	:	184
708	:	184
709	:	185
708	:	184
715	:	186
688	:	179
731	:	191
486	:	124
710	:	185
711	:	185
711	:	185
712	:	186
713	:	186
712	:	186
714	:	186
710	:	185
699	:	182
678	:	176
927	:	245
710	:	185
806	:	211
717	:	187
725	:	189
718	:	187
718	:	187
716	:	187
718	:	187
722	:	188
729	:	190
709	:	185
757	:	198
927	:	245
773	:	202
722	:	188
723	:	189
723	:	189
724	:	189
725	:	189
726	:	189
732	:	191
707	:	184
756	:	198
720	:	188
873	:	230
728	:	190
141	:	29
729	:	190
732	:	191
719	:	187
745	:	195
689	:	179
671	:	174
731	:	191
732	:	191
732	:	191
733	:	191
733	:	191
733	:	191
722	:	188
799	:	209
735	:	192
736	:	192
736	:	192
736	:	192
737	:	192
743	:	194
725	:	189
342	:	84
738	:	193
738	:	193
742	:	194
736	:	192
738	:	193
702	:	183
1023	:	271
746	:	195
736	:	192
831	:	218
534	:	137
744	:	194
746	:	195
746	:	195
746	:	195
746	:	195
746	:	195
747	:	195
747	:	195
747	:	195
746	:	195
747	:	195
746	:	195
736	:	192
764	:	200
720	:	188
751	:	196
752	:	197
752	:	197
749	:	196
754	:	197
708	:	184
881	:	232
614	:	159
755	:	197
756	:	198
756	:	198
757	:	198
756	:	198
758	:	198
756	:	198
749	:	196
733	:	191
811	:	213
758	:	198
761	:	199
761	:	199
762	:	199
762	:	199
762	:	199
767	:	201
749	:	196
703	:	183
670	:	174
576	:	148
765	:	200
766	:	200
766	:	200
766	:	200
767	:	201
768	:	201
760	:	199
806	:	211
889	:	234
768	:	201
769	:	201
768	:	201
769	:	201
769	:	201
769	:	201
770	:	201
769	:	201
772	:	202
769	:	201
769	:	201
769	:	201
769	:	201
770	:	201
770	:	201
769	:	201
769	:	201
769	:	201
769	:	201
772	:	202
769	:	201
769	:	201
769	:	201
770	:	201
768	:	201
769	:	201
769	:	201
769	:	201
769	:	201
769	:	201
769	:	201
769	:	201
769	:	201
769	:	201
769	:	201
778	:	204
769	:	201
